entry_time,exit_time,side,entry_price,exit_price,pnl,reason,system
2026-03-10 07:05:00,2026-03-10 07:10:00,LONG,25001.75,24982.5,-385.0,stop,Layer I
2026-03-10 07:30:00,2026-03-10 07:45:00,LONG,25041.0,25073.5,650.0,target,Layer I
2026-03-10 07:55:00,2026-03-10 08:05:00,LONG,25072.5,25105.0,650.0,target,Layer I
2026-03-10 08:15:00,2026-03-10 08:50:00,LONG,25125.0,25092.86,-642.86,stop,Layer I
2026-03-10 11:55:00,2026-03-10 12:00:00,SHORT,24972.0,24939.5,650.0,target,Layer I
2026-03-11 00:35:00,2026-03-11 00:50:00,LONG,25062.75,25066.0,65.0,signal_invalidated,Layer I
2026-03-11 01:15:00,2026-03-11 02:10:00,LONG,25080.0,25079.25,-15.0,signal_invalidated,Layer I
2026-03-11 03:35:00,2026-03-11 04:30:00,LONG,25115.75,25106.07,-193.57,stop,Layer I
2026-03-11 05:50:00,2026-03-11 06:35:00,SHORT,25034.25,25047.79,-270.71,stop,Layer I
2026-03-11 07:15:00,2026-03-11 07:35:00,SHORT,25028.5,24961.08,1348.33,target,OTE+BOS
2026-03-12 00:05:00,2026-03-12 00:15:00,SHORT,24757.75,24768.5,-215.0,signal_invalidated,Layer I
2026-03-12 02:25:00,2026-03-12 02:35:00,SHORT,24754.5,24722.0,650.0,target,Layer I
2026-03-12 02:45:00,2026-03-12 03:00:00,SHORT,24719.0,24739.7,-413.93,stop,Layer I
2026-03-12 03:35:00,2026-03-12 03:45:00,SHORT,24700.25,24715.75,-310.0,signal_invalidated,Layer I
2026-03-12 06:35:00,2026-03-12 07:00:00,LONG,24787.5,24820.0,650.0,target,Layer I
2026-03-12 07:10:00,2026-03-12 07:55:00,LONG,24823.75,24856.25,650.0,target,Layer I
2026-03-12 13:05:00,2026-03-12 13:25:00,SHORT,24839.0,24797.07,838.57,be_stop,OTE+BOS
2026-03-12 19:35:00,2026-03-12 20:00:00,SHORT,24609.25,24570.3,778.93,be_stop,OTE+BOS
2026-03-13 00:05:00,2026-03-13 00:10:00,SHORT,24543.75,24565.07,-426.43,stop,Layer I
2026-03-13 00:35:00,2026-03-13 01:10:00,LONG,24626.75,24659.25,650.0,target,Layer I
2026-03-13 01:20:00,2026-03-13 01:40:00,LONG,24637.5,24636.25,-25.0,signal_invalidated,Layer I
2026-03-13 04:50:00,2026-03-13 05:00:00,SHORT,24568.75,24583.07,-286.43,stop,Layer I
2026-03-13 05:20:00,2026-03-13 05:30:00,SHORT,24573.75,24588.8,-301.07,stop,Layer I
2026-03-15 22:05:00,2026-03-15 22:35:00,SHORT,24326.0,24351.2,-503.93,stop,Layer I
2026-03-15 23:15:00,2026-03-16 00:00:00,SHORT,24434.75,24468.12,-667.5,stop,OTE+BOS
2026-03-16 00:30:00,2026-03-16 01:15:00,LONG,24499.25,24512.0,255.0,signal_invalidated,Layer I
2026-03-16 03:35:00,2026-03-16 04:15:00,LONG,24515.5,24548.0,650.0,target,Layer I
2026-03-16 04:25:00,2026-03-16 04:35:00,LONG,24533.0,24522.64,-207.14,stop,Layer I
2026-03-16 05:50:00,2026-03-16 06:25:00,LONG,24548.0,24539.0,-180.0,signal_invalidated,Layer I
2026-03-16 07:00:00,2026-03-16 07:05:00,LONG,24568.25,24557.5,-215.0,signal_invalidated,Layer I
2026-03-16 19:25:00,2026-03-16 19:40:00,LONG,24683.5,24650.05,-668.93,stop,OTE+BOS
2026-03-17 00:55:00,2026-03-17 01:05:00,SHORT,24600.0,24619.68,-393.57,stop,Layer I
2026-03-17 02:55:00,2026-03-17 03:00:00,SHORT,24578.5,24589.29,-215.71,stop,Layer I
2026-03-17 03:20:00,2026-03-17 03:40:00,SHORT,24585.5,24582.25,65.0,signal_invalidated,Layer I
2026-03-17 03:50:00,2026-03-17 04:05:00,SHORT,24577.75,24589.8,-241.07,stop,Layer I
2026-03-17 05:20:00,2026-03-17 05:35:00,LONG,24631.25,24620.46,-215.71,stop,Layer I
2026-03-17 05:45:00,2026-03-17 06:00:00,SHORT,24580.0,24535.1,898.01,target,OTE+BOS
2026-03-17 05:55:00,2026-03-17 06:20:00,SHORT,24544.25,24557.61,-267.14,stop,Layer I
2026-03-17 12:00:00,2026-03-17 12:15:00,LONG,24633.75,24666.08,646.61,be_stop,OTE+BOS
2026-03-18 00:00:00,2026-03-18 00:30:00,LONG,24800.25,24824.54,485.71,be_stop,OTE+BOS
2026-03-18 00:10:00,2026-03-18 00:15:00,LONG,24832.5,24821.61,-217.86,stop,Layer I
2026-03-18 00:35:00,2026-03-18 00:55:00,LONG,24828.75,24861.25,650.0,target,Layer I
2026-03-18 01:05:00,2026-03-18 01:45:00,LONG,24873.5,24870.5,-60.0,signal_invalidated,Layer I
2026-03-18 02:05:00,2026-03-18 03:00:00,LONG,24889.0,24894.0,100.0,signal_invalidated,Layer I
2026-03-18 04:05:00,2026-03-18 04:35:00,LONG,24920.25,24912.54,-154.29,stop,Layer I
2026-03-18 05:15:00,2026-03-18 05:20:00,LONG,24937.25,24930.34,-138.21,stop,Layer I
2026-03-18 11:20:00,2026-03-18 11:25:00,SHORT,24942.0,24901.46,810.85,target,OTE+BOS
2026-03-19 00:40:00,2026-03-19 00:45:00,SHORT,24373.5,24395.3,-436.07,stop,Layer I
2026-03-19 03:00:00,2026-03-19 03:05:00,LONG,24483.0,24489.0,120.0,signal_invalidated,Layer I
2026-03-19 05:35:00,2026-03-19 05:50:00,SHORT,24387.5,24400.25,-255.0,signal_invalidated,Layer I
2026-03-19 07:20:00,2026-03-19 07:45:00,SHORT,24390.5,24353.46,740.89,be_stop,OTE+BOS
2026-03-19 08:35:00,2026-03-19 08:50:00,SHORT,24309.0,24336.41,-548.21,stop,Layer I
2026-03-19 12:15:00,2026-03-19 12:25:00,SHORT,24289.75,24257.25,650.0,target,Layer I
2026-03-19 12:35:00,2026-03-19 12:40:00,SHORT,24261.75,24294.57,-656.43,stop,Layer I
2026-03-19 18:20:00,2026-03-19 18:55:00,SHORT,24278.75,24236.62,842.68,be_stop,OTE+BOS
2026-03-20 01:05:00,2026-03-20 01:35:00,SHORT,24399.25,24418.54,-385.71,stop,OTE+BOS
2026-03-20 02:05:00,2026-03-20 02:35:00,LONG,24418.0,24402.57,-308.57,stop,OTE+BOS
2026-03-20 05:00:00,2026-03-20 05:15:00,SHORT,24360.0,24367.62,-152.5,stop,Layer I
2026-03-20 06:30:00,2026-03-20 06:50:00,SHORT,24352.0,24319.5,650.0,target,Layer I
2026-03-20 12:15:00,2026-03-20 12:30:00,SHORT,24544.25,24511.75,650.0,target,Layer I
2026-03-20 12:40:00,2026-03-20 13:00:00,SHORT,24487.5,24520.89,-667.86,stop,Layer I
2026-03-20 13:20:00,2026-03-20 13:25:00,SHORT,24425.0,24457.59,-651.79,stop,Layer I
2026-03-20 13:45:00,2026-03-20 14:20:00,SHORT,24390.5,24358.0,650.0,target,Layer I
2026-03-22 18:50:00,2026-03-22 18:55:00,SHORT,24280.5,24305.84,-506.79,stop,Layer I
2026-03-22 21:45:00,2026-03-22 22:00:00,SHORT,24302.75,24325.09,-446.79,stop,Layer I
2026-03-22 22:20:00,2026-03-22 22:55:00,SHORT,24289.5,24257.0,650.0,target,Layer I
2026-03-22 23:05:00,2026-03-22 23:15:00,SHORT,24258.75,24278.5,-395.0,stop,Layer I
2026-03-23 00:45:00,2026-03-23 00:55:00,SHORT,24247.5,24271.64,-482.86,stop,Layer I
2026-03-23 01:15:00,2026-03-23 01:35:00,SHORT,24231.5,24199.0,650.0,target,Layer I
2026-03-23 01:45:00,2026-03-23 01:55:00,SHORT,24175.25,24142.75,650.0,target,Layer I
2026-03-23 02:05:00,2026-03-23 02:10:00,SHORT,24184.5,24213.05,-571.07,stop,Layer I
2026-03-23 04:45:00,2026-03-23 05:05:00,SHORT,24173.5,24207.0,-670.0,stop,Layer I
2026-03-23 05:30:00,2026-03-23 05:40:00,SHORT,24165.75,24157.0,175.0,signal_invalidated,Layer I
2026-03-23 19:00:00,2026-03-23 19:15:00,SHORT,24699.75,24623.42,1526.61,target,OTE+BOS
2026-03-24 00:05:00,2026-03-24 00:10:00,SHORT,24511.25,24529.11,-357.14,stop,Layer I
2026-03-24 01:20:00,2026-03-24 01:35:00,LONG,24620.75,24653.25,650.0,target,Layer I
2026-03-24 01:45:00,2026-03-24 01:50:00,LONG,24662.0,24694.5,650.0,target,Layer I
2026-03-24 02:00:00,2026-03-24 02:05:00,LONG,24708.5,24741.0,650.0,target,Layer I
2026-03-24 02:15:00,2026-03-24 02:30:00,LONG,24784.0,24753.16,-616.79,stop,Layer I
2026-03-24 03:10:00,2026-03-24 03:15:00,LONG,24775.5,24745.54,-599.29,stop,Layer I
2026-03-25 02:45:00,2026-03-25 03:00:00,LONG,24718.25,24750.75,650.0,target,Layer I
2026-03-25 03:10:00,2026-03-25 03:20:00,LONG,24799.5,24812.0,250.0,be_stop,Layer I
2026-03-25 03:40:00,2026-03-25 03:50:00,LONG,24791.5,24761.54,-599.29,stop,Layer I
2026-03-25 06:35:00,2026-03-25 06:45:00,LONG,24815.25,24793.96,-425.71,stop,Layer I
2026-03-25 06:50:00,2026-03-25 07:15:00,LONG,24778.75,24813.91,703.21,be_stop,OTE+BOS
2026-03-25 07:05:00,2026-03-25 07:15:00,LONG,24826.25,24798.16,-561.79,stop,Layer I
2026-03-25 21:15:00,2026-03-25 21:30:00,SHORT,24650.0,24587.01,1259.85,target,OTE+BOS
2026-03-26 00:05:00,2026-03-26 00:25:00,SHORT,24605.5,24573.0,650.0,target,Layer I
2026-03-26 00:35:00,2026-03-26 01:00:00,SHORT,24584.75,24566.29,369.11,be_stop,Layer I
2026-03-26 01:20:00,2026-03-26 01:25:00,SHORT,24550.25,24569.75,-390.0,stop,Layer I
2026-03-26 03:15:00,2026-03-26 03:45:00,SHORT,24505.75,24493.25,250.0,be_stop,Layer I
2026-03-26 04:05:00,2026-03-26 04:30:00,SHORT,24476.75,24444.25,650.0,target,Layer I
2026-03-26 04:40:00,2026-03-26 04:55:00,SHORT,24442.5,24456.5,-280.0,signal_invalidated,Layer I
2026-03-26 19:15:00,2026-03-26 19:30:00,SHORT,24163.0,24150.5,250.0,be_stop,OTE+BOS
2026-03-27 00:05:00,2026-03-27 00:15:00,LONG,24243.75,24276.25,650.0,target,Layer I
2026-03-27 00:25:00,2026-03-27 00:45:00,LONG,24242.0,24237.0,-100.0,signal_invalidated,Layer I
2026-03-27 03:00:00,2026-03-27 03:10:00,SHORT,24159.75,24147.25,250.0,be_stop,OTE+BOS
2026-03-27 03:05:00,2026-03-27 03:25:00,SHORT,24131.5,24099.0,650.0,target,Layer I
2026-03-27 03:35:00,2026-03-27 04:05:00,SHORT,24084.5,24052.0,650.0,target,Layer I
2026-03-27 04:15:00,2026-03-27 04:30:00,SHORT,24068.5,24100.5,-640.0,stop,Layer I
2026-03-27 05:30:00,2026-03-27 05:35:00,SHORT,24023.5,23991.0,650.0,target,Layer I
2026-03-27 08:30:00,2026-03-27 08:35:00,SHORT,23865.5,23899.95,-688.93,stop,OTE+BOS
2026-03-29 17:05:00,2026-03-29 17:10:00,SHORT,23464.5,23495.09,-611.79,stop,Layer I
2026-03-29 18:35:00,2026-03-29 18:50:00,SHORT,23458.5,23426.0,650.0,target,Layer I
2026-03-29 19:00:00,2026-03-29 19:05:00,SHORT,23404.75,23434.36,-592.14,stop,Layer I
2026-03-29 21:50:00,2026-03-29 22:05:00,LONG,23553.5,23586.0,650.0,target,Layer I
2026-03-29 22:15:00,2026-03-29 23:25:00,LONG,23597.25,23629.75,650.0,target,Layer I
2026-03-29 23:35:00,2026-03-29 23:45:00,LONG,23637.0,23620.41,-331.79,stop,Layer I
2026-03-30 00:05:00,2026-03-30 00:10:00,LONG,23654.25,23637.27,-339.64,stop,Layer I
2026-03-30 01:00:00,2026-03-30 01:15:00,LONG,23664.0,23663.0,-20.0,signal_invalidated,Layer I
2026-03-30 01:35:00,2026-03-30 01:50:00,LONG,23683.75,23716.25,650.0,target,Layer I
2026-03-30 02:10:00,2026-03-30 02:15:00,LONG,23691.75,23685.25,-130.0,signal_invalidated,Layer I
2026-03-30 03:00:00,2026-03-30 03:45:00,LONG,23705.5,23724.12,372.32,be_stop,OTE+BOS
2026-03-30 03:15:00,2026-03-30 04:15:00,LONG,23726.5,23703.86,-452.86,stop,Layer I
2026-03-30 06:10:00,2026-03-30 06:15:00,LONG,23732.0,23764.5,650.0,target,Layer I
2026-03-31 01:55:00,2026-03-31 02:10:00,SHORT,23593.5,23561.0,650.0,target,Layer I
2026-03-31 03:20:00,2026-03-31 03:25:00,LONG,23639.5,23629.0,-210.0,signal_invalidated,Layer I
2026-03-31 14:00:00,2026-03-31 14:05:00,LONG,24170.5,24135.66,-696.79,stop,Layer I
2026-03-31 14:25:00,2026-03-31 14:35:00,LONG,24184.25,24216.75,650.0,target,Layer I
2026-03-31 14:45:00,2026-03-31 14:50:00,LONG,24239.75,24209.59,-603.21,stop,Layer I
2026-03-31 18:30:00,2026-03-31 18:55:00,LONG,24297.5,24330.0,650.0,target,Layer I
2026-04-01 00:20:00,2026-04-01 00:35:00,LONG,24355.5,24342.62,-257.5,stop,Layer I
2026-04-01 00:55:00,2026-04-01 01:00:00,LONG,24342.75,24342.5,-5.0,signal_invalidated,Layer I
2026-04-01 01:15:00,2026-04-01 01:25:00,LONG,24395.75,24428.25,650.0,target,Layer I
2026-04-01 01:35:00,2026-04-01 02:15:00,LONG,24454.5,24445.5,-180.0,signal_invalidated,Layer I
2026-04-01 06:50:00,2026-04-01 07:10:00,LONG,24490.5,24469.2,-426.07,stop,Layer I
2026-04-01 10:50:00,2026-04-01 11:35:00,LONG,24602.5,24612.75,205.0,signal_invalidated,Layer I
2026-04-01 19:30:00,2026-04-01 19:50:00,LONG,24478.5,24512.61,682.14,be_stop,OTE+BOS
2026-04-01 20:00:00,2026-04-01 20:10:00,SHORT,24451.25,24483.55,-646.07,stop,OTE+BOS
2026-04-02 00:40:00,2026-04-02 01:00:00,SHORT,24083.25,24070.75,250.0,be_stop,Layer I
2026-04-02 06:15:00,2026-04-02 06:35:00,SHORT,24046.5,24014.0,650.0,target,Layer I
2026-04-02 06:45:00,2026-04-02 06:55:00,SHORT,24016.25,23983.75,650.0,target,Layer I
2026-04-02 07:05:00,2026-04-02 07:20:00,SHORT,23985.0,24009.8,-496.07,stop,Layer I
2026-04-02 15:05:00,2026-04-02 15:25:00,LONG,24502.5,24535.0,650.0,target,Layer I
2026-04-02 15:35:00,2026-04-02 15:40:00,LONG,24511.75,24516.0,85.0,signal_invalidated,Layer I
2026-04-03 01:35:00,2026-04-03 01:45:00,SHORT,24453.75,24462.86,-182.14,stop,Layer I
2026-04-03 02:05:00,2026-04-03 02:15:00,SHORT,24425.75,24437.12,-227.5,stop,Layer I
2026-04-03 04:15:00,2026-04-03 04:30:00,SHORT,24448.25,24447.25,20.0,signal_invalidated,Layer I
2026-04-03 05:40:00,2026-04-03 05:45:00,SHORT,24438.25,24443.5,-105.0,signal_invalidated,Layer I
2026-04-05 20:05:00,2026-04-05 20:45:00,LONG,24520.75,24506.0,-295.0,signal_invalidated,Layer I
2026-04-05 21:15:00,2026-04-05 21:20:00,LONG,24595.25,24627.75,650.0,target,Layer I
2026-04-05 21:30:00,2026-04-05 21:40:00,LONG,24605.0,24578.11,-537.86,stop,Layer I
2026-04-05 23:30:00,2026-04-06 00:30:00,LONG,24546.25,24546.0,-5.0,signal_invalidated,Layer I
2026-04-06 01:05:00,2026-04-06 01:15:00,LONG,24548.5,24561.0,250.0,be_stop,OTE+BOS
2026-04-06 02:40:00,2026-04-06 02:50:00,LONG,24577.0,24609.5,650.0,target,Layer I
2026-04-06 03:00:00,2026-04-06 03:30:00,LONG,24636.25,24668.75,650.0,target,Layer I
2026-04-06 03:40:00,2026-04-06 03:50:00,LONG,24690.5,24667.07,-468.57,stop,Layer I
2026-04-06 04:10:00,2026-04-06 04:20:00,LONG,24680.5,24677.5,-60.0,signal_invalidated,Layer I
2026-04-06 04:35:00,2026-04-06 04:40:00,LONG,24680.5,24672.25,-165.0,signal_invalidated,Layer I
2026-04-06 17:15:00,2026-04-06 17:20:00,SHORT,24668.5,24626.11,847.82,target,OTE+BOS
2026-04-06 19:30:00,2026-04-06 20:10:00,SHORT,24618.75,24552.65,1321.92,target,OTE+BOS
2026-04-07 01:50:00,2026-04-07 02:15:00,LONG,24537.0,24531.25,-115.0,signal_invalidated,Layer I
2026-04-07 03:00:00,2026-04-07 03:10:00,LONG,24577.5,24610.0,650.0,target,Layer I
2026-04-07 03:00:00,2026-04-07 03:20:00,LONG,24577.5,24670.27,1855.44,target,OTE+BOS
2026-04-07 03:20:00,2026-04-07 04:10:00,LONG,24657.25,24689.75,650.0,target,Layer I
2026-04-07 04:20:00,2026-04-07 04:40:00,LONG,24696.5,24688.0,-170.0,signal_invalidated,Layer I
2026-04-07 06:50:00,2026-04-07 07:05:00,SHORT,24510.5,24478.0,650.0,target,Layer I
2026-04-07 19:50:00,2026-04-07 20:20:00,LONG,25393.25,25359.91,-666.79,stop,Layer I
2026-04-07 23:00:00,2026-04-07 23:15:00,LONG,25417.25,25454.49,744.82,target,OTE+BOS
2026-04-08 00:15:00,2026-04-08 00:35:00,LONG,25435.0,25455.59,411.79,be_stop,OTE+BOS
2026-04-08 00:30:00,2026-04-08 00:35:00,LONG,25462.5,25448.84,-273.21,stop,Layer I
2026-04-08 00:55:00,2026-04-08 01:20:00,LONG,25493.75,25476.14,-352.14,stop,Layer I
2026-04-08 03:45:00,2026-04-08 04:15:00,LONG,25488.75,25528.54,795.71,be_stop,OTE+BOS
2026-04-08 03:45:00,2026-04-08 03:55:00,LONG,25488.75,25521.25,650.0,target,Layer I
2026-04-08 04:05:00,2026-04-08 04:40:00,LONG,25519.75,25497.46,-445.71,stop,Layer I
2026-04-08 08:30:00,2026-04-08 08:45:00,SHORT,25465.0,25416.35,973.04,be_stop,OTE+BOS
2026-04-08 08:40:00,2026-04-08 08:45:00,SHORT,25401.0,25435.95,-698.93,stop,Layer I
2026-04-08 12:45:00,2026-04-08 13:00:00,SHORT,25389.75,25410.8,-421.07,stop,Layer I
2026-04-09 00:30:00,2026-04-09 00:50:00,LONG,25333.0,25325.25,-155.0,signal_invalidated,Layer I
2026-04-09 01:00:00,2026-04-09 01:05:00,LONG,25353.0,25340.12,-257.5,stop,Layer I
2026-04-09 02:35:00,2026-04-09 02:45:00,SHORT,25300.25,25267.75,650.0,target,Layer I
2026-04-09 02:55:00,2026-04-09 03:20:00,SHORT,25286.5,25271.68,296.43,be_stop,Layer I
2026-04-09 07:05:00,2026-04-09 07:20:00,LONG,25347.75,25332.95,-296.07,stop,Layer I
2026-04-09 08:40:00,2026-04-09 08:45:00,LONG,25401.5,25369.39,-642.14,stop,Layer I
2026-04-09 10:20:00,2026-04-09 10:30:00,SHORT,25391.25,25378.75,250.0,be_stop,OTE+BOS
2026-04-10 01:15:00,2026-04-10 02:20:00,SHORT,25541.75,25540.5,25.0,signal_invalidated,Layer I
2026-04-10 03:00:00,2026-04-10 04:15:00,SHORT,25530.0,25542.89,-257.86,stop,OTE+BOS
2026-04-10 03:15:00,2026-04-10 03:25:00,SHORT,25514.5,25528.48,-279.64,stop,Layer I
2026-04-10 04:05:00,2026-04-10 04:15:00,SHORT,25507.75,25520.41,-253.21,stop,Layer I
2026-04-10 05:35:00,2026-04-10 06:10:00,LONG,25563.0,25575.5,250.0,be_stop,Layer I
2026-04-10 06:30:00,2026-04-10 06:40:00,LONG,25595.0,25582.55,-248.93,stop,Layer I
2026-04-10 10:10:00,2026-04-10 10:25:00,LONG,25671.25,25649.5,-435.0,signal_invalidated,Layer I
2026-04-10 10:40:00,2026-04-10 10:55:00,LONG,25605.0,25572.91,-641.79,stop,OTE+BOS
2026-04-12 18:20:00,2026-04-12 18:50:00,SHORT,25239.75,25260.61,-417.14,stop,Layer I
2026-04-13 00:00:00,2026-04-13 00:10:00,LONG,25380.25,25369.43,-216.43,stop,Layer I
2026-04-13 01:15:00,2026-04-13 02:20:00,LONG,25405.75,25393.09,-253.21,stop,Layer I
2026-04-13 05:55:00,2026-04-13 06:00:00,LONG,25458.25,25490.75,650.0,target,Layer I
2026-04-13 06:10:00,2026-04-13 06:15:00,LONG,25463.75,25449.66,-281.79,stop,Layer I
2026-04-13 06:40:00,2026-04-13 06:50:00,LONG,25424.25,25405.82,-368.57,stop,OTE+BOS
2026-04-13 07:45:00,2026-04-13 08:20:00,LONG,25469.0,25501.5,650.0,target,Layer I
2026-04-13 07:55:00,2026-04-13 08:15:00,SHORT,25470.25,25487.57,-346.43,stop,OTE+BOS
2026-04-13 08:30:00,2026-04-13 08:35:00,LONG,25522.5,25502.18,-406.43,stop,Layer I
2026-04-13 11:15:00,2026-04-13 11:30:00,LONG,25630.0,25672.38,847.5,be_stop,OTE+BOS
2026-04-14 00:05:00,2026-04-14 00:15:00,LONG,25894.25,25895.25,20.0,signal_invalidated,Layer I
2026-04-14 00:35:00,2026-04-14 00:40:00,SHORT,25875.25,25881.5,-125.0,stop,Layer I
2026-04-14 01:00:00,2026-04-14 01:35:00,SHORT,25879.0,25885.91,-138.21,stop,Layer I
2026-04-14 01:45:00,2026-04-14 02:00:00,SHORT,25884.0,25892.5,-170.0,stop,OTE+BOS
2026-04-14 02:00:00,2026-04-14 02:10:00,LONG,25908.25,25920.75,250.0,be_stop,OTE+BOS
2026-04-14 02:20:00,2026-04-14 02:50:00,LONG,25914.5,25914.5,0.0,signal_invalidated,Layer I
2026-04-14 03:00:00,2026-04-14 03:15:00,LONG,25927.0,25934.0,140.0,signal_invalidated,Layer I
2026-04-14 03:25:00,2026-04-14 04:15:00,LONG,25946.25,25965.28,380.54,be_stop,Layer I
2026-04-14 08:30:00,2026-04-14 08:45:00,LONG,26020.0,26032.5,250.0,be_stop,OTE+BOS
2026-04-15 00:05:00,2026-04-15 00:10:00,SHORT,26312.0,26321.75,-195.0,stop,Layer I
2026-04-15 00:30:00,2026-04-15 01:20:00,SHORT,26285.5,26278.75,135.0,signal_invalidated,Layer I
2026-04-15 03:50:00,2026-04-15 04:00:00,LONG,26333.5,26320.75,-255.0,stop,Layer I
2026-04-15 05:35:00,2026-04-15 05:40:00,SHORT,26254.25,26270.62,-327.5,stop,Layer I
2026-04-15 06:55:00,2026-04-15 07:20:00,SHORT,26299.75,26282.77,339.64,be_stop,OTE+BOS
2026-04-15 08:35:00,2026-04-15 08:40:00,LONG,26353.0,26332.86,-402.86,stop,Layer I
2026-04-15 08:45:00,2026-04-15 09:00:00,LONG,26338.75,26351.25,250.0,be_stop,OTE+BOS
2026-04-16 01:05:00,2026-04-16 01:20:00,LONG,26780.25,26768.71,-230.71,stop,Layer I
2026-04-16 01:40:00,2026-04-16 02:05:00,LONG,26778.25,26766.82,-228.57,stop,Layer I
2026-04-16 05:30:00,2026-04-16 05:45:00,SHORT,26710.5,26678.0,650.0,target,Layer I
2026-04-16 05:55:00,2026-04-16 06:05:00,SHORT,26707.5,26723.04,-310.71,stop,Layer I
2026-04-16 10:20:00,2026-04-16 10:30:00,LONG,26791.0,26758.07,-658.57,stop,Layer I
2026-04-16 11:00:00,2026-04-16 11:30:00,LONG,26841.5,26806.68,-696.43,stop,Layer I
2026-04-16 13:00:00,2026-04-16 13:30:00,SHORT,26746.5,26688.86,1152.86,be_stop,OTE+BOS
2026-04-16 19:35:00,2026-04-16 22:20:00,SHORT,26788.5,26763.2,506.07,be_stop,OTE+BOS
2026-04-16 23:25:00,2026-04-17 00:00:00,SHORT,26777.25,26754.34,458.25,target,OTE+BOS
2026-04-17 00:20:00,2026-04-17 00:40:00,SHORT,26757.25,26765.89,-172.86,stop,Layer I
2026-04-17 02:45:00,2026-04-17 03:40:00,LONG,26781.75,26814.25,650.0,target,Layer I
2026-04-17 03:50:00,2026-04-17 04:15:00,LONG,26820.5,26810.27,-204.64,stop,Layer I
2026-04-17 04:50:00,2026-04-17 05:25:00,LONG,26833.75,26822.75,-220.0,stop,Layer I
2026-04-17 06:30:00,2026-04-17 06:40:00,LONG,26852.5,26842.2,-206.07,stop,Layer I
2026-04-19 19:05:00,2026-04-19 19:15:00,SHORT,26927.0,26945.52,-370.36,stop,Layer I
2026-04-20 00:25:00,2026-04-20 00:40:00,SHORT,26949.75,26917.25,650.0,target,Layer I
2026-04-20 00:50:00,2026-04-20 01:00:00,SHORT,26937.75,26951.62,-277.5,stop,Layer I
2026-04-20 03:10:00,2026-04-20 03:15:00,SHORT,26947.75,26950.75,-60.0,signal_invalidated,Layer I
2026-04-20 03:10:00,2026-04-20 04:10:00,LONG,26947.75,26994.32,931.43,be_stop,OTE+BOS
2026-04-20 03:55:00,2026-04-20 04:55:00,LONG,26997.25,26995.75,-30.0,signal_invalidated,Layer I
2026-04-20 15:30:00,2026-04-20 17:00:00,LONG,27086.25,27069.2,-341.07,stop,OTE+BOS
2026-04-20 23:25:00,2026-04-20 23:35:00,SHORT,27125.5,27132.2,-133.93,stop,OTE+BOS
2026-04-21 00:05:00,2026-04-21 00:30:00,LONG,27140.25,27133.55,-133.93,stop,Layer I
2026-04-21 01:45:00,2026-04-21 01:50:00,LONG,27150.5,27149.25,-25.0,signal_invalidated,Layer I
2026-04-21 03:50:00,2026-04-21 04:15:00,SHORT,27147.0,27124.39,452.14,be_stop,OTE+BOS
2026-04-21 05:35:00,2026-04-21 06:05:00,LONG,27161.75,27152.07,-193.57,stop,Layer I
2026-04-22 00:05:00,2026-04-22 00:15:00,SHORT,27091.75,27102.36,-212.14,stop,Layer I
2026-04-22 02:10:00,2026-04-22 02:15:00,LONG,27146.25,27134.8,-228.93,stop,Layer I
2026-04-22 02:35:00,2026-04-22 02:55:00,LONG,27150.75,27146.25,-90.0,signal_invalidated,Layer I
2026-04-22 12:00:00,2026-04-22 12:45:00,LONG,27300.0,27329.83,596.61,be_stop,OTE+BOS
2026-04-22 19:05:00,2026-04-22 19:10:00,SHORT,27347.25,27312.32,698.6,target,OTE+BOS
2026-04-23 01:35:00,2026-04-23 01:55:00,LONG,27298.0,27284.23,-275.36,stop,Layer I
2026-04-23 07:05:00,2026-04-23 07:15:00,LONG,27370.75,27344.3,-528.93,stop,Layer I
2026-04-23 10:15:00,2026-04-23 10:45:00,LONG,27439.25,27405.98,-665.36,stop,Layer I
2026-04-23 12:00:00,2026-04-23 12:15:00,SHORT,27316.0,27195.17,2416.69,target,OTE+BOS
2026-04-24 02:00:00,2026-04-24 02:35:00,LONG,27396.5,27384.57,-238.57,stop,OTE+BOS
2026-04-24 05:05:00,2026-04-24 05:15:00,LONG,27425.0,27457.5,650.0,target,Layer I
2026-04-24 05:25:00,2026-04-24 06:00:00,LONG,27484.5,27517.0,650.0,target,Layer I
2026-04-24 06:10:00,2026-04-24 06:20:00,LONG,27581.75,27614.25,650.0,target,Layer I
2026-04-24 06:30:00,2026-04-24 06:40:00,LONG,27636.5,27603.7,-656.07,stop,Layer I
2026-04-24 10:35:00,2026-04-24 10:40:00,LONG,27615.75,27648.25,650.0,target,Layer I
2026-04-24 11:00:00,2026-04-24 11:30:00,LONG,27695.0,27727.5,650.0,target,Layer I
2026-04-26 17:35:00,2026-04-26 17:45:00,SHORT,27678.25,27685.25,-140.0,signal_invalidated,Layer I
2026-04-26 20:05:00,2026-04-26 20:30:00,LONG,27767.5,27800.0,650.0,target,Layer I
2026-04-26 20:40:00,2026-04-26 21:25:00,LONG,27816.25,27824.0,155.0,signal_invalidated,Layer I
2026-04-27 00:00:00,2026-04-27 00:25:00,SHORT,27802.5,27764.2,765.95,target,OTE+BOS
2026-04-27 00:35:00,2026-04-27 01:45:00,SHORT,27754.0,27748.0,120.0,signal_invalidated,Layer I
